BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 8
	and p_type like '%COPPER'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'EUROPE'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'EUROPE'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                              
   9975.61 | Supplier#000198104        | RUSSIA                    |  12698079 | Manufacturer#3            | Xq,1,A0WQzNVjrAYEL                       | 32-105-406-2475 | usly regular requests. blithely regular ac
   9975.39 | Supplier#000025057        | RUSSIA                    |  14775042 | Manufacturer#1            | v3ZjHdm2dLecizKvb4ZqWIyWwex8qPt89OVIE8z  | 32-215-744-9899 |  final, unusual hockey players. asymptotes boost. ca
   9974.83 | Supplier#000826397        | UNITED KINGDOM            |  18326360 | Manufacturer#2            | wh3V17GBMOcy2zCabvJyKKCXtNpCEq           | 33-743-214-9903 | ckages. slyly ironic dependencies sleep according to the blithely regular foxes. special, bol
   9974.69 | Supplier#000876775        | FRANCE                    |   5626769 | Manufacturer#4            | bB,zykm0iq                               | 16-616-977-8648 | wly ironic ideas cajole atop the furiously even courts. furiously even acc
   9974.02 | Supplier#000618664        | GERMANY                   |   7618663 | Manufacturer#3            | 3BTn4wzdfs9v Lu,HFY WsapZG6M72           | 17-720-908-6027 |  packages are carefully close packages: carefully express depo
   9973.79 | Supplier#000248247        | UNITED KINGDOM            |   9498219 | Manufacturer#5            | XZ0nnUCc3tKuX                            | 33-180-656-5039 | ove the express, silent deposits cajole blithely across the i
   9973.44 | Supplier#000679582        | GERMANY                   |   7179567 | Manufacturer#5            | 7tG2coGAxj5duIpwdWmPkOjn                 | 17-312-268-1156 | regular dolphins. ruthless escapades in
(100 rows)

COMMIT;
COMMIT
